Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	gene_biotype	description	percentage_gene_gc_content
ENSMUSG00000002325	664.280603188098	1.86154374680665	0.453241534700978	4.10717819150178	4.00522236843149e-05	0.00196432750027853	Irf9	protein_coding	Interferon regulatory factor 9  [Source:UniProtKB/Swiss-Prot;Acc:Q61179]	50.48
ENSMUSG00000002504	4299.92996835661	-0.79076703074371	0.141294197612281	-5.5965994648529	2.18596932372639e-08	3.68531006880372e-06	Slc9a3r2	protein_coding	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2 [Source:MGI Symbol;Acc:MGI:1890662]	56.16
ENSMUSG00000002996	5991.05959773377	-0.423074784566587	0.11682888857167	-3.62131994696712	0.000293103762726642	0.00917808498806708	Hbp1	protein_coding	HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200]	40.21
ENSMUSG00000003038	14225.0311960877	0.661342015053138	0.152521093132027	4.3360692050683	1.45053292195091e-05	0.000869490877215145	Hmgn2	protein_coding	Non-histone chromosomal protein HMG-17  [Source:UniProtKB/Swiss-Prot;Acc:P09602]	52.59
ENSMUSG00000003402	3528.48741847911	-0.419603939431587	0.0926058211177114	-4.53107519988649	5.86842427782229e-06	0.000419725709143335	Prkcsh	protein_coding	protein kinase C substrate 80K-H [Source:MGI Symbol;Acc:MGI:107877]	53.91
ENSMUSG00000003644	1738.8969989936	-1.00371026512694	0.186947015045691	-5.36895582356118	7.91938132346247e-08	1.13283150113347e-05	Rps6ka1	protein_coding	ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:104558]	52.31
ENSMUSG00000003746	2295.8546063594	-0.861410855859488	0.185714514402667	-4.63836043526341	3.51183955855811e-06	0.000276293977269559	Man1a	protein_coding	mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]	39.94
ENSMUSG00000003849	259.823287122678	1.74434567741456	0.397513345066035	4.38814369143955	1.14322238257623e-05	0.000729267737425821	Nqo1	protein_coding	NAD(P)H dehydrogenase [quinone] 1  [Source:UniProtKB/Swiss-Prot;Acc:Q64669]	46.88
ENSMUSG00000003974	10164.6947253224	-0.925773615841409	0.13476771662355	-6.86940195349156	6.44716103952234e-12	2.96674357466143e-09	Grm3	protein_coding	Metabotropic glutamate receptor 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYS2]	38.58
ENSMUSG00000004054	2852.76454687251	-0.533258222145061	0.138253480695416	-3.85710522051791	0.000114737779924313	0.00445777522742978	Map3k11	protein_coding	Mitogen-activated protein kinase kinase kinase 11  [Source:UniProtKB/Swiss-Prot;Acc:Q80XI6]	55.05
ENSMUSG00000004633	13708.8851258184	-0.480441346487813	0.0949440157577244	-5.06025938184235	4.18686519109588e-07	4.82051149623612e-05	Chn2	protein_coding	Beta-chimaerin  [Source:UniProtKB/Swiss-Prot;Acc:Q80XD1]	45.02
ENSMUSG00000004843	2934.44374285199	0.564879508021006	0.0894690525993506	6.31368603566845	2.72466433578884e-10	8.19661351187281e-08	Chmp2b	protein_coding	Charged multivesicular body protein 2b  [Source:UniProtKB/Swiss-Prot;Acc:Q8BJF9]	40.06
ENSMUSG00000004894	11791.5800719552	-0.512843728086252	0.124976373582997	-4.10352543751536	4.06901690580853e-05	0.00197732277152325	Hapln2	protein_coding	hyaluronan and proteoglycan link protein 2 [Source:MGI Symbol;Acc:MGI:2137300]	53.07
ENSMUSG00000005125	53344.7205594693	-0.470624927212119	0.115255128070948	-4.08333177958393	4.43945691377018e-05	0.00211681377388406	Ndrg1	protein_coding	Protein NDRG1  [Source:UniProtKB/Swiss-Prot;Acc:Q62433]	48.95
ENSMUSG00000005198	3589.29446150557	1.20498874428416	0.216949269090487	5.55424200936845	2.78818972800397e-08	4.5384998658768e-06	Polr2a	protein_coding	DNA-directed RNA polymerase II subunit RPB1  [Source:UniProtKB/Swiss-Prot;Acc:P08775]	45.41
ENSMUSG00000005514	2602.37242943946	-0.406379543488781	0.104133080124348	-3.90250190432774	9.52034889695114e-05	0.00386587586822003	Por	protein_coding	P450 (cytochrome) oxidoreductase [Source:MGI Symbol;Acc:MGI:97744]	49.75
ENSMUSG00000005672	730.707424463337	-1.34434945040919	0.366300330214625	-3.67007436117105	0.000242479919296767	0.0078803887025156	Kit	protein_coding	Mast/stem cell growth factor receptor Kit  [Source:UniProtKB/Swiss-Prot;Acc:P05532]	46.01
ENSMUSG00000006301	26122.0007407766	-0.413376267386819	0.0789926267777432	-5.23309939483227	1.66691044487803e-07	2.23224134894942e-05	Tmbim1	protein_coding	transmembrane BAX inhibitor motif containing 1 [Source:MGI Symbol;Acc:MGI:1916910]	51.34
ENSMUSG00000006356	2452.37440811279	1.99335796035276	0.25367164067563	7.85802447228098	3.90239074407166e-15	3.68424710147806e-12	Crip2	protein_coding	Cysteine-rich protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9DCT8]	58.66
ENSMUSG00000006390	10691.6257240811	-0.505256669610372	0.111193597389514	-4.54393671463335	5.52132405683953e-06	0.000400975541697092	Elovl1	protein_coding	Elongation of very long chain fatty acids protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9JLJ5]	54.21
ENSMUSG00000006782	404505.713259371	-0.415573461891816	0.0736231760996073	-5.64460111486596	1.65564653669565e-08	2.93268026396059e-06	Cnp	protein_coding	2',3'-cyclic-nucleotide 3'-phosphodiesterase  [Source:UniProtKB/Swiss-Prot;Acc:P16330]	50.49
ENSMUSG00000006906	3576.53370912672	-0.358211204432681	0.0883687929297002	-4.05359395049843	5.0436730564428e-05	0.00233991731331088	Stambp	protein_coding	STAM-binding protein  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQ26]	46.1
ENSMUSG00000007122	498.074227837955	0.85703835213642	0.232969428793927	3.67875886794791	0.000234371725819283	0.00773287140967194	Casq1	protein_coding	Calsequestrin-1  [Source:UniProtKB/Swiss-Prot;Acc:O09165]	49.55
ENSMUSG00000007207	50.5205028748948	1.19448286070716	0.30737765134929	3.88604329385615	0.000101891342915332	0.00405888678676644	Stx1a	protein_coding	syntaxin 1A (brain) [Source:MGI Symbol;Acc:MGI:109355]	51.87
ENSMUSG00000007655	1038.31759910126	0.959947879937839	0.215736157084728	4.44963835877001	8.6015002968094e-06	0.000582127342667939	Cav1	protein_coding	Caveolin-1  [Source:UniProtKB/Swiss-Prot;Acc:P49817]	42.1
ENSMUSG00000007659	7985.11338301302	-0.838205322924851	0.209869868403617	-3.99392885363055	6.4987371271023e-05	0.00282090010192978	Bcl2l1	protein_coding	Mus musculus BCL2-like 1 (Bcl2l1), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001355053]	46.98
ENSMUSG00000008035	16618.3046453889	-0.548175383613156	0.109034878154158	-5.02752323745549	4.96855294478576e-07	5.42290269962108e-05	Mid1ip1	protein_coding	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish)) [Source:MGI Symbol;Acc:MGI:1915291]	51.6
ENSMUSG00000008348	18382.4315915978	-0.549744328694157	0.115457239723502	-4.76145393749833	1.92203171818462e-06	0.000167243331349133	Ubc	protein_coding	ubiquitin C [Source:MGI Symbol;Acc:MGI:98889]	55.76
ENSMUSG00000009291	8212.86602313355	-0.227288239082231	0.0600491247635558	-3.78503833281802	0.000153684887725313	0.00556982351253237	Pttg1ip	protein_coding	pituitary tumor-transforming 1 interacting protein [Source:MGI Symbol;Acc:MGI:2652132]	50.02
ENSMUSG00000010095	6153.85446854406	-0.573774932027671	0.12157449103168	-4.71953390187879	2.3638564934249e-06	0.000199457837564751	Slc3a2	protein_coding	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2 [Source:MGI Symbol;Acc:MGI:96955]	46.65
ENSMUSG00000010358	165.842506243344	1.46247599695864	0.370984837109512	3.94214493603935	8.07561493426996e-05	0.00337353453957711	Ifi35	protein_coding	Interferon-induced 35 kDa protein homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9D8C4]	47.92
ENSMUSG00000010362	770.403953233439	0.942759960561175	0.172001110392948	5.48112717648961	4.22624536233345e-08	6.48780202695773e-06	Rdm1	protein_coding	RAD52 motif-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQK3]	48.3
ENSMUSG00000011114	2266.17482115941	0.350293624794428	0.0875881704110383	3.99932574399662	6.35231989059965e-05	0.00278293513165435	Tbrg1	protein_coding	Transforming growth factor beta regulator 1  [Source:UniProtKB/Swiss-Prot;Acc:Q3UB74]	44.22
ENSMUSG00000013495	1948.20472854176	0.519509724544599	0.112747723524956	4.60771808336876	4.07112120091809e-06	0.000306258607632412	Tmem175	protein_coding	transmembrane protein 175 [Source:MGI Symbol;Acc:MGI:1919642]	44.01
ENSMUSG00000014243	305.151881625054	1.53921275628845	0.176794611482539	8.70621985241029	3.14177162466382e-18	4.56330244745401e-15	Zswim7	protein_coding	zinc finger SWIM-type containing 7 [Source:MGI Symbol;Acc:MGI:1916997]	44.87
ENSMUSG00000015143	59.7024060463707	-1.56503122493547	0.420702283791234	-3.72004451896936	0.000199187664071691	0.00685074949544929	Actn1	protein_coding	Mus musculus actinin, alpha 1 (Actn1), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001346669]	49.36
ENSMUSG00000015217	662.482944544315	0.775656906982118	0.176619017437336	4.39169528987625	1.12470249953176e-05	0.000719885850717241	Hmgb3	protein_coding	High mobility group protein B3  [Source:UniProtKB/Swiss-Prot;Acc:O54879]	51.46
ENSMUSG00000015222	1824.8260678616	0.82468764439275	0.226986981118529	3.63319358814729	0.000279934830632339	0.00885381821105497	Map2	protein_coding	Microtubule-associated protein 2  [Source:UniProtKB/Swiss-Prot;Acc:P20357]	38.34
ENSMUSG00000015243	2116.72471926817	0.72665046639049	0.188212177869835	3.86080472908097	0.000113014197224538	0.00443645337212832	Abca1	protein_coding	ATP-binding cassette, sub-family A (ABC1), member 1 [Source:MGI Symbol;Acc:MGI:99607]	44.25
ENSMUSG00000015341	21008.5317716573	-0.393645373441001	0.100192604525352	-3.92888652117428	8.53400964969391e-05	0.00353463258263415	Golga7	protein_coding	golgi autoantigen, golgin subfamily a, 7 [Source:MGI Symbol;Acc:MGI:1931029]	44.26
ENSMUSG00000015501	252.524661421689	-1.6449567047077	0.389996131860373	-4.21787953860175	2.46610498848197e-05	0.00132286915887831	Hivep2	protein_coding	Mus musculus human immunodeficiency virus type I enhancer binding protein 2 (Hivep2), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001358782]	42.15
ENSMUSG00000015714	48332.9488800506	-0.316014733363504	0.0508275946019068	-6.21738517902732	5.05507809234231e-10	1.38333310926967e-07	Cers2	protein_coding	Ceramide synthase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q924Z4]	50.98
ENSMUSG00000015806	132863.074020038	-0.727551652769309	0.127667331439694	-5.69880833698621	1.20647768653616e-08	2.32456241603834e-06	Qdpr	protein_coding	quinoid dihydropteridine reductase [Source:MGI Symbol;Acc:MGI:97836]	44.96
ENSMUSG00000015981	20.7679053360998	6.02694198564029	1.63701011455391	3.68167669341655	0.00023170512234425	0.00767352398274131	Stk32c	protein_coding	Serine/threonine-protein kinase 32C  [Source:UniProtKB/Swiss-Prot;Acc:Q8QZV4]	48.87
ENSMUSG00000016206	25.228431950103	4.07219147492048	1.07311596817824	3.79473570021849	0.000147800816343036	0.00541898061007615	H2-M3	protein_coding		46.66
ENSMUSG00000016386	585.222753792604	1.00800864827582	0.244162886232176	4.12842698507952	3.6525338386558e-05	0.00182936721330236	Mpped2	protein_coding	Metallophosphoesterase MPPED2  [Source:UniProtKB/Swiss-Prot;Acc:Q9CZJ0]	43.66
ENSMUSG00000016541	7033.19551378776	0.311103372046081	0.0861181245036917	3.61251912810461	0.00030323673022819	0.00941729595422481	Atxn10	protein_coding	Ataxin-10  [Source:UniProtKB/Swiss-Prot;Acc:P28658]	43.3
ENSMUSG00000017286	7940.34293255943	-0.404286486865684	0.111103409562456	-3.63883060346962	0.000273878870983451	0.00869772210442947	Glod4	protein_coding	Glyoxalase domain-containing protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q9CPV4]	44.18
ENSMUSG00000017453	233.397984384386	1.06466603783545	0.279107033427955	3.81454392158937	0.000136434670882439	0.00510130585267764	Pipox	protein_coding	pipecolic acid oxidase [Source:MGI Symbol;Acc:MGI:1197006]	48.37
ENSMUSG00000017631	1107.47728804332	1.57832906995265	0.298182703145944	5.29316104958693	1.20219958363979e-07	1.65692938235669e-05	Abr	protein_coding	active BCR-related gene [Source:MGI Symbol;Acc:MGI:107771]	48.96
ENSMUSG00000017760	13117.139418643	-0.433587697577526	0.0734722500958911	-5.90138041249093	3.6047266515361e-09	8.10291055170293e-07	Ctsa	protein_coding	cathepsin A [Source:MGI Symbol;Acc:MGI:97748]	54.49
ENSMUSG00000017781	5176.47759217432	-0.269221719475642	0.0583821241977575	-4.61137245646815	4.00019065058005e-06	0.000303339758490974	Pitpna	protein_coding	phosphatidylinositol transfer protein, alpha [Source:MGI Symbol;Acc:MGI:99887]	47.01
ENSMUSG00000017802	3136.58463852129	-0.708179786692283	0.150456301670748	-4.70688019596568	2.51536632512568e-06	0.000208758127865059	Retreg3	protein_coding	Reticulophagy regulator 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQV4]	45.08
ENSMUSG00000018167	4249.46763999353	-0.671360779666471	0.103986143268432	-6.45625232905701	1.07327601135381e-10	3.5553680081373e-08	Stard3	protein_coding	START domain containing 3 [Source:MGI Symbol;Acc:MGI:1929618]	52.84
ENSMUSG00000018171	30520.1322400246	-0.518899223696937	0.12844600037729	-4.039823911782	5.34913467139354e-05	0.00242211896559359	Vmp1	protein_coding	vacuole membrane protein 1 [Source:MGI Symbol;Acc:MGI:1923159]	40.46
ENSMUSG00000018217	9301.25680430587	-1.1432235450846	0.123223591101121	-9.27763535268535	1.73281394555515e-20	3.6354436577747e-17	Pmp22	protein_coding	peripheral myelin protein 22 isoform 2  [Source:RefSeq peptide;Acc:NP_001289190]	48.13
ENSMUSG00000018322	1941.74926929485	0.392799885612392	0.0999789286390685	3.92882671338107	8.53613207118511e-05	0.00353463258263415	Tomm34	protein_coding	Mitochondrial import receptor subunit TOM34  [Source:UniProtKB/Swiss-Prot;Acc:Q9CYG7]	48.28
ENSMUSG00000018398	18663.8310290323	-0.364328148590534	0.0830756199904734	-4.38550020610515	1.15719548558699e-05	0.000735695796594393	Sept8	protein_coding	Mus musculus septin 8 (Sept8), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001347496]	52.09
ENSMUSG00000018411	19801.0951273267	-0.457539610729762	0.123258201896264	-3.71204190626467	0.000205593936664448	0.0070199361882425	Mapt	protein_coding	Microtubule-associated protein tau  [Source:UniProtKB/Swiss-Prot;Acc:P10637]	49.31
ENSMUSG00000018427	3385.13967403744	-0.59232257822175	0.114203956874147	-5.18653288759945	2.14245203942654e-07	2.73336347354405e-05	Ypel2	protein_coding	yippee like 2 [Source:MGI Symbol;Acc:MGI:1925114]	47.19
ENSMUSG00000018509	395.334302096145	-0.752010896511928	0.151473807947788	-4.96462660244957	6.88333726534774e-07	7.1022499587047e-05	Cenpv	protein_coding	Centromere protein V  [Source:UniProtKB/Swiss-Prot;Acc:Q9CXS4]	45.78
ENSMUSG00000019055	6904.76004160358	-0.398902005528375	0.105766973652122	-3.77151762742502	0.00016225769319597	0.00583571383414534	Plod1	protein_coding	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9R0E2]	51.99
ENSMUSG00000019810	1304.41817229937	0.642261000538721	0.175111716080151	3.66772146898925	0.000244721555690669	0.00792595611415302	Fuca2	protein_coding	Mus musculus fucosidase, alpha-L- 2, plasma (Fuca2), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001330198]	44.43
ENSMUSG00000019927	6952.39203709971	-0.410818238882068	0.108431594452455	-3.7887318816676	0.000151418222142266	0.00550882248649379	Ube2d1	protein_coding	ubiquitin-conjugating enzyme E2D 1 [Source:MGI Symbol;Acc:MGI:2384911]	44.28
ENSMUSG00000019982	16.5960305708291	7.96430442934843	1.51195063090133	5.26756910349685	1.38242128992892e-07	1.87790494938402e-05	Myb	protein_coding	Transcriptional activator Myb  [Source:UniProtKB/Swiss-Prot;Acc:P06876]	43.06
ENSMUSG00000019996	10310.503358994	-0.658537258537049	0.129085467852378	-5.10155999349325	3.368652009095e-07	4.00043315947999e-05	Map7	protein_coding	microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]	44.93
ENSMUSG00000020048	18107.8337201341	-0.563385981586054	0.137321757652478	-4.10267091841209	4.08407944547223e-05	0.00197732277152325	Hsp90b1	protein_coding	heat shock protein 90, beta (Grp94), member 1 [Source:MGI Symbol;Acc:MGI:98817]	42.75
ENSMUSG00000020099	6216.91172854271	-0.617590497592183	0.164682758930158	-3.75018308901482	0.000176705501923336	0.00622491284947097	Unc5b	protein_coding	unc-5 netrin receptor B [Source:MGI Symbol;Acc:MGI:894703]	53.99
ENSMUSG00000020111	5333.1832685927	0.346732214338621	0.0750289986126905	4.62130937037422	3.81325628811248e-06	0.000292690671675366	Micu1	protein_coding	Mus musculus mitochondrial calcium uptake 1 (Micu1), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001359267]	45.39
ENSMUSG00000020121	604.908285474893	-0.787752022726036	0.216912006905563	-3.63166628700734	0.000281597116531579	0.00889149958921285	Srgap1	protein_coding	SLIT-ROBO Rho GTPase-activating protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q91Z69]	44.49
ENSMUSG00000020150	6157.60344877597	-0.754841172678341	0.135828919586122	-5.5572935055243	2.73989824040488e-08	4.49867465872392e-06	Gamt	protein_coding	Mus musculus guanidinoacetate methyltransferase (Gamt), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001347119]	58.35
ENSMUSG00000020183	12666.6244318356	-0.508438916669324	0.101717486013019	-4.99853994232857	5.77660420013726e-07	6.1277438487074e-05	Cpm	protein_coding	carboxypeptidase M [Source:MGI Symbol;Acc:MGI:1917824]	45.77
ENSMUSG00000020196	1179.05152204585	0.91321600430654	0.22877787057467	3.99171476687242	6.55972433770378e-05	0.00284084208588355	Cabin1	protein_coding	calcineurin binding protein 1 [Source:MGI Symbol;Acc:MGI:1298375]	49.7
ENSMUSG00000020284	470.258119458037	0.977933048209666	0.246080167125728	3.97404252293935	7.0662938907341e-05	0.00301186819965782	1810043G02Rik	protein_coding	chromosome 21 open reading frame 2 [Source:HGNC Symbol;Acc:HGNC:1260]	54.64
ENSMUSG00000020349	25553.8636335585	-0.27340735234315	0.0657263570477901	-4.159782538143	3.18550743502117e-05	0.00162398481529187	Ppp2ca	protein_coding	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform  [Source:UniProtKB/Swiss-Prot;Acc:P63330]	42.32
ENSMUSG00000020409	6393.01320408118	-0.500336182326276	0.10094808953355	-4.95637098867524	7.18220186028099e-07	7.25210350405485e-05	Slu7	protein_coding	Pre-mRNA-splicing factor SLU7  [Source:UniProtKB/Swiss-Prot;Acc:Q8BHJ9]	44.93
ENSMUSG00000020473	1454.17322990127	-0.864960203762744	0.184853555694797	-4.67916454466712	2.8804621332483e-06	0.000235449722943699	Aebp1	protein_coding	Adipocyte enhancer-binding protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q640N1]	56.28
ENSMUSG00000020520	1630.94363305456	1.42209135495982	0.282376624840732	5.03615111825181	4.74985622078445e-07	5.30344809072416e-05	Galnt10	protein_coding	Polypeptide N-acetylgalactosaminyltransferase 10  [Source:UniProtKB/Swiss-Prot;Acc:Q6P9S7]	50.05
ENSMUSG00000020604	15565.3501070112	-0.516002475689136	0.120041504101498	-4.29853390751289	1.71931601387783e-05	0.00100197916586547	Arsg	protein_coding	Arylsulfatase G  [Source:UniProtKB/Swiss-Prot;Acc:Q3TYD4]	47.26
ENSMUSG00000020638	202.11814494948	2.29742513102871	0.508896898742259	4.51451981080413	6.34603901248561e-06	0.000448786174658252	Cmpk2	protein_coding	UMP-CMP kinase 2, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q3U5Q7]	46.55
ENSMUSG00000020641	97.0178116700882	3.86938025809247	0.690780073938441	5.60146478463316	2.12547972659857e-08	3.61561335113821e-06	Rsad2	protein_coding	Radical S-adenosyl methionine domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8CBB9]	43.51
ENSMUSG00000020732	96.3623058473838	-1.79649509682768	0.449462064909958	-3.99698937259049	6.41531799485919e-05	0.00280227381871203	Rab37	protein_coding	RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]	48.3
ENSMUSG00000020743	3413.18398519111	0.565429042292567	0.109148147310194	5.1803814927398	2.21432569001332e-07	2.76893362111467e-05	Mif4gd	protein_coding	MIF4G domain-containing protein  [Source:UniProtKB/Swiss-Prot;Acc:Q3UBZ5]	53.09
ENSMUSG00000020774	27292.1200489422	-0.617811318272507	0.127518595448449	-4.84487235841824	1.26693101726567e-06	0.000115566142357538	Aspa	protein_coding	aspartoacylase [Source:MGI Symbol;Acc:MGI:87914]	40.65
ENSMUSG00000020794	5767.84885020047	-0.355486161614507	0.08785000868499	-4.04651253808294	5.19863414381068e-05	0.00237428524629525	Ube2g1	protein_coding	ubiquitin-conjugating enzyme E2G 1 [Source:MGI Symbol;Acc:MGI:1914378]	38.39
ENSMUSG00000020817	1840.59862702163	-0.375061993051147	0.103583499997336	-3.62086619066544	0.000293618350838154	0.00917897632537422	Rabep1	protein_coding	rabaptin, RAB GTPase binding effector protein 1 [Source:MGI Symbol;Acc:MGI:1860236]	40.42
ENSMUSG00000021091	820.569221713712	1.66218383616335	0.359551410851942	4.62293787757604	3.78343054671274e-06	0.000292386228420348	Serpina3n	protein_coding	serine (or cysteine) peptidase inhibitor, clade A, member 3N [Source:MGI Symbol;Acc:MGI:105045]	50.41
ENSMUSG00000021094	3499.9607420306	0.472917046082943	0.121660996180109	3.8871705882042	0.000101419482328759	0.00404863142776242	Dhrs7	protein_coding	Dehydrogenase/reductase SDR family member 7  [Source:UniProtKB/Swiss-Prot;Acc:Q9CXR1]	45.57
ENSMUSG00000021120	1830.05542243843	0.514096486472147	0.104957392889411	4.89814459295713	9.67458344227056e-07	9.18018059818054e-05	Pigh	protein_coding	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H  [Source:UniProtKB/Swiss-Prot;Acc:Q5M9N4]	44.08
ENSMUSG00000021136	3719.84229931991	1.40875360022366	0.203680748035766	6.91647892012005	4.63007276471898e-12	2.21652459732667e-09	Smoc1	protein_coding	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	45.42
ENSMUSG00000021253	458.693592110989	-1.02293561262331	0.213412643166297	-4.79322873025013	1.6411832601921e-06	0.000146866456487901	Tgfb3	protein_coding	transforming growth factor, beta 3 [Source:MGI Symbol;Acc:MGI:98727]	48.98
ENSMUSG00000021306	1026.33820921941	0.773458249823928	0.181276481766486	4.26673246461321	1.98356792433299e-05	0.00111469433176356	Gpr137b	protein_coding	G protein-coupled receptor 137B [Source:MGI Symbol;Acc:MGI:1891463]	48.37
ENSMUSG00000021461	1595.28144739589	-0.656116899435419	0.161921162059341	-4.05207627644721	5.07651079098983e-05	0.00234937933224191	Fancc	protein_coding	Mus musculus Fanconi anemia, complementation group C (Fancc), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001347514]	43.85
ENSMUSG00000021550	847.755438061503	0.747237614893795	0.148941168985327	5.0169984564	5.24849892749341e-07	5.66298038565317e-05	2210016F16Rik	protein_coding	RIKEN cDNA 2210016F16 gene [Source:MGI Symbol;Acc:MGI:1917403]	46.7
ENSMUSG00000021573	54088.8403352739	-0.757010272718674	0.193092011078997	-3.92046397201265	8.83786486487674e-05	0.00363565499735518	Tppp	protein_coding	tubulin polymerization promoting protein [Source:MGI Symbol;Acc:MGI:1920198]	49.3
